Code,NCS,Occupation,Slug
V077,लागु नहीं,इंस्टॉलर – फ्रेम रहित कांच के दरवाजे/खिड़कियां,/hi/career/%e0%a4%87%e0%a4%82%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%89%e0%a4%b2%e0%a4%b0-%e0%a4%ab%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%ae-%e0%a4%b0%e0%a4%b9%e0%a4%bf%e0%a4%a4-%e0%a4%95%e0%a4%be%e0%a4%82%e0%a4%9a/
V078,NA,Technician- Dental/Radiation therapy/Anaesthesia/Dialysis/Operation theater/Blood bank/Vision/Panchkarma,/career/technician-dental-radiation-therapy-anaesthesia-dialysis-operation-theater-blood-bank-vision-panchkarma/
V078,लागु नहीं,तकनीशियन- डेंटल/रेडिएशन थेरेपी/एनेस्थीसिया/डायलिसिस/ऑपरेशन थिएटर/ब्लड बैंक/विजन/पंचकर्म.,/hi/career/%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8-%e0%a4%a1%e0%a5%87%e0%a4%82%e0%a4%9f%e0%a4%b2-%e0%a4%b0%e0%a5%87%e0%a4%a1%e0%a4%bf%e0%a4%8f%e0%a4%b6%e0%a4%a8-%e0%a4%a5/
V079,NA,Dento Oral Hygienist,/career/dento-oral-hygienist/
V079,लागु नहीं,डेंटो ओरल हाइजीनिस्ट,/hi/career/%e0%a4%a1%e0%a5%87%e0%a4%82%e0%a4%9f%e0%a5%8b-%e0%a4%93%e0%a4%b0%e0%a4%b2-%e0%a4%b9%e0%a4%be%e0%a4%87%e0%a4%9c%e0%a5%80%e0%a4%a8%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V080,5329.0101,General Duty Assistant-Advanced Options: Maternal & Newborn Care/ Critical Care/ Dialysis/ Parturition,/career/general-duty-assistant-advanced-options-maternal-newborn-care-critical-care-dialysis-parturition/
V080,5329.0101,जनरल ड्यूटी असिस्टेंट-एडवांस्ड ऑप्शंज़ : मातृ एवं नवजात देखभाल / क्रिटिकल केयर / डायलिसिस / प्रसव,/hi/career/%e0%a4%9c%e0%a4%a8%e0%a4%b0%e0%a4%b2-%e0%a4%a1%e0%a5%8d%e0%a4%af%e0%a5%82%e0%a4%9f%e0%a5%80-%e0%a4%85%e0%a4%b8%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f%e0%a5%87%e0%a4%82%e0%a4%9f-%e0%a4%8f%e0%a4%a1/
V081,8342.0101,Bulldozer Operator,/career/bulldozer-operator/
V081,8342.0101,बुलडोजर ऑपरेटर,/hi/career/%e0%a4%ac%e0%a5%81%e0%a4%b2%e0%a4%a1%e0%a5%8b%e0%a4%9c%e0%a4%b0-%e0%a4%91%e0%a4%aa%e0%a4%b0%e0%a5%87%e0%a4%9f%e0%a4%b0/
V082,3423.0501,"Lifeguard (Pool Guard, Beach Lifeguard, Lifesaver)",/career/lifeguard-pool-guard-beach-lifeguard-lifesaver/
V082,3423.0501,"लाइफगार्ड (पूल गार्ड, बीच लाइफगार्ड, लाइफसेवर)",/hi/career/%e0%a4%b2%e0%a4%be%e0%a4%87%e0%a4%ab%e0%a4%97%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%a1-%e0%a4%aa%e0%a5%82%e0%a4%b2-%e0%a4%97%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%a1-%e0%a4%ac%e0%a5%80%e0%a4%9a-%e0%a4%b2/
V083,8154.1102,Package Dyeing Machine Operator,/career/package-dyeing-machine-operator/
V083,8154.1102,पैकेज डाइंग मशीन ऑपरेटर,/hi/career/%e0%a4%aa%e0%a5%88%e0%a4%95%e0%a5%87%e0%a4%9c-%e0%a4%a1%e0%a4%be%e0%a4%87%e0%a4%82%e0%a4%97-%e0%a4%ae%e0%a4%b6%e0%a5%80%e0%a4%a8-%e0%a4%91%e0%a4%aa%e0%a4%b0%e0%a5%87%e0%a4%9f%e0%a4%b0/
V084,5414.0501,Unarmed Security Guard,/career/unarmed-security-guard/
V084,5414.0501,बिना शस्त्र वाला सुरक्षा गार्ड,/hi/career/%e0%a4%ac%e0%a4%bf%e0%a4%a8%e0%a4%be-%e0%a4%b6%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b0-%e0%a4%b5%e0%a4%be%e0%a4%b2%e0%a4%be-%e0%a4%b8%e0%a5%81%e0%a4%b0%e0%a4%95%e0%a5%8d%e0%a4%b7%e0%a4%be/
V085,9611.01,Waste collectors,/career/waste-collectors/
V085,9611.01,वेस्ट कलेक्टर,/hi/career/%e0%a4%b5%e0%a5%87%e0%a4%b8%e0%a5%8d%e0%a4%9f-%e0%a4%95%e0%a4%b2%e0%a5%87%e0%a4%95%e0%a5%8d%e0%a4%9f%e0%a4%b0/
V086,NA,Social Media Executive,/career/social-media-executive/
V086,लागु नहीं,सोशल मीडिया एक्जीक्यूटिव,/hi/career/%e0%a4%b8%e0%a5%8b%e0%a4%b6%e0%a4%b2-%e0%a4%ae%e0%a5%80%e0%a4%a1%e0%a4%bf%e0%a4%af%e0%a4%be-%e0%a4%8f%e0%a4%95%e0%a5%8d%e0%a4%9c%e0%a5%80%e0%a4%95%e0%a5%8d%e0%a4%af%e0%a5%82%e0%a4%9f%e0%a4%bf%e0%a4%b5/
V087,NA,Community journalist,/career/community-journalist/
V087,लागु नहीं,सामुदायिक पत्रकार,/hi/career/%e0%a4%b8%e0%a4%be%e0%a4%ae%e0%a5%81%e0%a4%a6%e0%a4%be%e0%a4%af%e0%a4%bf%e0%a4%95-%e0%a4%aa%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a4%95%e0%a4%be%e0%a4%b0/
V088,2424.0502,Trainer,/career/trainer/
V088,2424.0502,ट्रेनर,/hi/career/%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%a8%e0%a4%b0/
V089,NA,Data Collector or Field Survey Enumerator,/career/data-collector-or-field-survey-enumerator/
V089,लागु नहीं,डाटा कलेक्टर / फील्ड सर्वे एन्यूमरेटर,/hi/career/%e0%a4%a1%e0%a4%be%e0%a4%9f%e0%a4%be-%e0%a4%95%e0%a4%b2%e0%a5%87%e0%a4%95%e0%a5%8d%e0%a4%9f%e0%a4%b0-%e0%a4%ab%e0%a5%80%e0%a4%b2%e0%a5%8d%e0%a4%a1-%e0%a4%b8%e0%a4%b0%e0%a5%8d%e0%a4%b5%e0%a5%87/
V090,NA,Hindi typist,/career/hindi-typist/
V090,लागु नहीं,हिंदी टाइपिस्ट,/hi/career/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80-%e0%a4%9f%e0%a4%be%e0%a4%87%e0%a4%aa%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V091,5411.01,Fire fighter,/career/fire-fighter/
V091,5411.01,फायर-फाइटर,/hi/career/%e0%a4%ab%e0%a4%be%e0%a4%af%e0%a4%b0-%e0%a4%ab%e0%a4%be%e0%a4%87%e0%a4%9f%e0%a4%b0/
V092,NA,Vegetable Grower Electives: Leafy Vegetables / Salad Vegetables / Root Vegetables /Cucurbit Crops / Solanaceous Crops / Pod Vegetables / Bulb Vegetables /Perennial Vegetables / Tuber Vegetables / Okra,/career/vegetable-growerelectives-leafy-vegetables-salad-vegetables-root-vegetables-cucurbit-crops-solanaceous-crops-pod-vegetables-bulb-vegetables-perennial-vegetables-tuber-vegetables-ok/
V092,लागु नहीं,सब्जी उगाने वाला,/hi/career/%e0%a4%b8%e0%a4%ac%e0%a5%8d%e0%a4%9c%e0%a5%80-%e0%a4%89%e0%a4%97%e0%a4%be%e0%a4%a8%e0%a5%87-%e0%a4%b5%e0%a4%be%e0%a4%b2%e0%a4%be/
V093,6122.02,Farmer: Backyard/Small Poultry FarmerGoat farmer Piggery MaricultureSericulture Bee keeping,/career/farmer-backyard-small-poultry-farmergoat-farmer-piggery-mariculturesericulture-bee-keeping/
V093,6122.02,किसान: बैकयार्ड/छोटे पोल्ट्री किसान/बकरी किसान/सुअर पालन/मेरीकल्चर/सेरीकल्चर/मधुमक्खी पालन,/hi/career/%e0%a4%95%e0%a4%bf%e0%a4%b8%e0%a4%be%e0%a4%a8-%e0%a4%ac%e0%a5%88%e0%a4%95%e0%a4%af%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%a1-%e0%a4%9b%e0%a5%8b%e0%a4%9f%e0%a5%87-%e0%a4%aa%e0%a5%8b%e0%a4%b2%e0%a5%8d/
V094,7127.01,Refrigeration Technician,/career/refrigeration-technician/
V094,7127.01,रेफ्रिजरेशन तकनीशियन,/hi/career/%e0%a4%b0%e0%a5%87%e0%a4%ab%e0%a5%8d%e0%a4%b0%e0%a4%bf%e0%a4%9c%e0%a4%b0%e0%a5%87%e0%a4%b6%e0%a4%a8-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8/
V095,3435.0101,Tattoo artist,/career/tattoo-artist/
V095,3435.0101,टैटू आर्टिस्ट,/hi/career/%e0%a4%9f%e0%a5%88%e0%a4%9f%e0%a5%82-%e0%a4%86%e0%a4%b0%e0%a5%8d%e0%a4%9f%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V096,7233.0401,Conveyor Operation & Maintenance technician,/career/conveyor-operation-maintenance-technician/
V096,7233.0401,कन्वेयर संचालन और रखरखाव तकनीशियन,/hi/career/%e0%a4%95%e0%a4%a8%e0%a5%8d%e0%a4%b5%e0%a5%87%e0%a4%af%e0%a4%b0-%e0%a4%b8%e0%a4%82%e0%a4%9a%e0%a4%be%e0%a4%b2%e0%a4%a8-%e0%a4%94%e0%a4%b0-%e0%a4%b0%e0%a4%96%e0%a4%b0%e0%a4%96%e0%a4%be%e0%a4%b5/
V097,NA,Cold Chain Process Management Specialist,/career/cold-chain-process-management-specialist/
V097,लागु नहीं,कोल्ड चेन प्रोसेस मैनेजमेंट स्पेशलिस्ट,/hi/career/%e0%a4%95%e0%a5%8b%e0%a4%b2%e0%a5%8d%e0%a4%a1-%e0%a4%9a%e0%a5%87%e0%a4%a8-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%b8%e0%a5%87%e0%a4%b8-%e0%a4%ae%e0%a5%88%e0%a4%a8%e0%a5%87%e0%a4%9c%e0%a4%ae/
V098,7522.2,Wood Polisher,/career/wood-polisher/
V098,7522.2,वुड पॉलिशर,/hi/career/%e0%a4%b5%e0%a5%81%e0%a4%a1-%e0%a4%aa%e0%a5%89%e0%a4%b2%e0%a4%bf%e0%a4%b6%e0%a4%b0/
V099,NA,Airline Cargo Assistant,/career/airline-cargo-assistant/
V099,लागु नहीं,एयरलाइन कार्गो सहायक,/hi/career/%e0%a4%8f%e0%a4%af%e0%a4%b0%e0%a4%b2%e0%a4%be%e0%a4%87%e0%a4%a8-%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%97%e0%a5%8b-%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a4%95/
V100,NA,Airline Customer Service Executive,/career/airline-customer-service-executive/
V100,लागु नहीं,एयरलाइन ग्राहक सेवा एग्ज़ेक्युटिव,/hi/career/%e0%a4%8f%e0%a4%af%e0%a4%b0%e0%a4%b2%e0%a4%be%e0%a4%87%e0%a4%a8-%e0%a4%97%e0%a5%8d%e0%a4%b0%e0%a4%be%e0%a4%b9%e0%a4%95-%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be-%e0%a4%8f%e0%a4%97%e0%a5%8d%e0%a4%9c/
V101,NA,Vineyard Grower,/career/vineyard-grower/
V101,लागु नहीं,वाइनयार्ड ग्रोअर,/hi/career/%e0%a4%b5%e0%a4%be%e0%a4%87%e0%a4%a8%e0%a4%af%e0%a4%be%e0%a4%b0%e0%a5%8d%e0%a4%a1-%e0%a4%97%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%85%e0%a4%b0/
V102,NA,Florist,/career/florist/
V102,लागु नहीं,फ़्लोरिस्ट,/hi/career/%e0%a4%ab%e0%a4%bc%e0%a5%8d%e0%a4%b2%e0%a5%8b%e0%a4%b0%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V103,NA,Hydroponics Technician,/career/hydroponics-technician/
V103,लागु नहीं,हाइड्रोपोनिक्स तकनीशियन,/hi/career/%e0%a4%b9%e0%a4%be%e0%a4%87%e0%a4%a1%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%aa%e0%a5%8b%e0%a4%a8%e0%a4%bf%e0%a4%95%e0%a5%8d%e0%a4%b8-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8/
V104,6121.0201,Dairy Farmer/Entrepreneur,/career/dairy-farmer-entrepreneur/
V104,6121.0201,डेयरी किसान / उद्यमी,/hi/career/%e0%a4%a1%e0%a5%87%e0%a4%af%e0%a4%b0%e0%a5%80-%e0%a4%95%e0%a4%bf%e0%a4%b8%e0%a4%be%e0%a4%a8-%e0%a4%89%e0%a4%a6%e0%a5%8d%e0%a4%af%e0%a4%ae%e0%a5%80/
V105,6221.0101,Shrimp Farmer,/career/shrimp-farmer/
V105,6221.0101,झींगा किसान,/hi/career/%e0%a4%9d%e0%a5%80%e0%a4%82%e0%a4%97%e0%a4%be-%e0%a4%95%e0%a4%bf%e0%a4%b8%e0%a4%be%e0%a4%a8/
V106,NA,Aquaculture Worker,/career/aquaculture-worker/
V106,लागु नहीं,एक्वाकल्चर वर्कर,/hi/career/%e0%a4%8f%e0%a4%95%e0%a5%8d%e0%a4%b5%e0%a4%be%e0%a4%95%e0%a4%b2%e0%a5%8d%e0%a4%9a%e0%a4%b0-%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%95%e0%a4%b0/
V107,NA,Electric Vehicle Assembly Technician,/career/electric-vehicle-assembly-technician/
V107,लागु नहीं,इलेक्ट्रिक वाहन असेंबली तकनीशियन,/hi/career/%e0%a4%87%e0%a4%b2%e0%a5%87%e0%a4%95%e0%a5%8d%e0%a4%9f%e0%a5%8d%e0%a4%b0%e0%a4%bf%e0%a4%95-%e0%a4%b5%e0%a4%be%e0%a4%b9%e0%a4%a8-%e0%a4%85%e0%a4%b8%e0%a5%87%e0%a4%82%e0%a4%ac%e0%a4%b2%e0%a5%80/
V108,3212.0601,Phlebotomist,/career/phlebotomist/
V108,3212.0601,फ्लेबोटोमिस्ट,/hi/career/%e0%a4%ab%e0%a5%8d%e0%a4%b2%e0%a5%87%e0%a4%ac%e0%a5%8b%e0%a4%9f%e0%a5%8b%e0%a4%ae%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%9f/
V109,3212.0201,Dialysis Technician,/career/dialysis-technician/
V109,3212.0201,डायलिसिस तकनीशियन,/hi/career/%e0%a4%a1%e0%a4%be%e0%a4%af%e0%a4%b2%e0%a4%bf%e0%a4%b8%e0%a4%bf%e0%a4%b8-%e0%a4%a4%e0%a4%95%e0%a4%a8%e0%a5%80%e0%a4%b6%e0%a4%bf%e0%a4%af%e0%a4%a8/
V110,7511.0701,Fish and Sea food Processor,/career/fish-and-sea-food-processor/
V110,7511.0701,मछली और समुद्री भोजन प्रोसेसर,/hi/career/%e0%a4%ae%e0%a4%9b%e0%a4%b2%e0%a5%80-%e0%a4%94%e0%a4%b0-%e0%a4%b8%e0%a4%ae%e0%a5%81%e0%a4%a6%e0%a5%8d%e0%a4%b0%e0%a5%80-%e0%a4%ad%e0%a5%8b%e0%a4%9c%e0%a4%a8-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a5%8b/
V111,7233.1612,Fitter – Processing,/career/fitter-processing/
V111,7233.1612,फिटर – प्रॉसेसिंग,/hi/career/%e0%a4%ab%e0%a4%bf%e0%a4%9f%e0%a4%b0-%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a5%89%e0%a4%b8%e0%a5%87%e0%a4%b8%e0%a4%bf%e0%a4%82%e0%a4%97/
